episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
1097,45,545,362,145,0,0,0,0,0.0,0.0,0.0,0.0,0.014758809469640255,0.9521026313304901,0.4831539988517761,3.0196332931518555,0.04809512244537473,4.04180109500885,1.5287413597106934,60.4808349609375,878.0932632018661,1121.9067367981347,3,0.2
1098,45,546,362,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.014506297186017036,0.4320513214915991,0.14625513553619385,2.7137155532836914,0.009310309309512377,0.3979612812399864,1.016173243522644,33.788692474365234,871.7809176342305,1128.2190823657704,3,0.2
1099,45,547,362,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.02582188555970788,0.04544619843363762,-0.027582190930843353,3.83590030670166,0.050605304073542356,0.9882597327232361,0.8651842474937439,33.87284851074219,865.8287385935298,1134.171261406471,3,0.2
1100,45,548,362,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.00406085466966033,0.5325178503990173,-0.31073883175849915,1.848853588104248,0.03741130605340004,2.381853699684143,1.6113896369934082,10.693243980407715,860.2014576142785,1139.7985423857224,3,0.2
1101,45,549,362,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.04813862405717373,0.022845872677862644,-0.7073197960853577,2.244690418243408,0.01909280987456441,0.36344315111637115,0.9398919343948364,58.15451431274414,854.8683566598471,1145.131643340154,3,0.2
1102,45,550,362,145,0,1,0,1,0.0,0.5,0.0,1.0,-0.022002262994647026,0.3317877668887377,-0.6141890287399292,3.9506278038024902,0.03518511354923248,1.8149069249629974,0.7243342399597168,32.21481704711914,849.8025780206277,1150.1974219793733,3,0.2
1103,45,551,362,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03317671548575163,0.03992433287203312,-0.6958653330802917,2.522678852081299,0.013950548833236098,0.7967108339071274,0.24000969529151917,86.00005340576172,844.9805480486402,1155.019451951361,3,0.2
1104,45,552,362,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.029596975073218346,0.0378541462123394,-0.40805912017822266,3.9259791374206543,0.01963088382035494,0.8675476610660553,0.6621450185775757,86.23779296875,840.3814959694872,1159.6185040305138,3,0.2
1105,45,552,363,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.026331565575674176,0.328853421844542,-0.1520759016275406,3.3889307975769043,0.004459198797121644,1.9214991182088852,0.31141066551208496,46.2241325378418,851.9870515853142,1148.012948414687,3,0.2
1106,45,553,363,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.016904405085369945,0.3304162323474884,0.17637290060520172,3.9372286796569824,0.03956690663471818,1.3907117545604706,0.6185160279273987,29.817787170410156,847.0611161213775,1152.9388838786238,3,0.2
1107,45,554,363,145,0,0,0,0,0.0,0.0,0.0,0.0,0.015751072205603123,0.5675145089626312,0.22083282470703125,1.066191554069519,0.021539528388530016,2.2332321405410767,0.6914324164390564,109.10684967041016,842.3669262998033,1157.633073700198,3,0.2
1108,45,555,363,145,0,0,0,0,0.0,0.0,0.0,0.0,0.0469336963724345,1.5146729350090027,0.2155742347240448,2.7299935817718506,0.013937423471361399,6.228637218475342,0.2857051193714142,99.99249267578125,837.8851069361051,1162.1148930638963,3,0.2
1109,45,556,363,145,0,0,0,0,0.0,0.0,0.0,0.0,0.05787920719012618,0.9772393703460693,0.019210010766983032,4.4889349937438965,0.03844823408871889,2.5782318115234375,0.23673221468925476,48.507808685302734,833.5984865468864,1166.401513453115,3,0.2
1110,45,557,363,145,0,0,0,0,0.0,0.0,0.0,0.0,0.04012022726237774,0.05235012900084257,-0.22798487544059753,2.1920909881591797,0.03263293858617544,1.717746615409851,0.2739540636539459,36.79741287231445,829.4917918852881,1170.5082081147134,3,0.2
1111,45,558,363,145,0,0,0,0,0.0,0.0,0.0,0.0,0.06200879067182541,0.7958907261490822,-0.341958224773407,2.447669506072998,0.06442002020776272,3.8550199270248413,0.2148827463388443,39.304012298583984,825.5513908929041,1174.4486091070974,3,0.2
1112,45,558,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.05100299417972565,0.4535707216709852,0.06073913723230362,2.405789375305176,0.1315285935997963,1.9040536880493164,0.2725827991962433,82.9503173828125,837.7650756952485,1162.234924304753,3,0.2
1113,45,559,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.06899270415306091,0.7675748765468597,0.06626655161380768,2.2328550815582275,0.04893356654793024,2.7181040048599243,0.24048002064228058,71.31159973144531,833.4835829141887,1166.5164170858127,3,0.2
1114,45,560,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.018456892808899283,0.07259229198098183,0.30141207575798035,2.5074853897094727,0.11821138486266136,2.0310669541358948,0.7270515561103821,52.76127624511719,829.3816213814566,1170.6183786185447,3,0.2
1115,45,561,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.009776927530765533,1.2430866360664368,-0.2882796823978424,1.7020870447158813,0.11523667722940445,3.461350440979004,0.5323029160499573,48.24147033691406,825.4456008047655,1174.5543991952359,3,0.2
1116,45,562,364,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0013679047115147114,0.06737146712839603,-0.20148396492004395,2.742325782775879,0.13057736307382584,1.5621946454048157,0.4560904800891876,39.84004592895508,821.6633496227739,1178.3366503772274,3,0.2
1117,45,563,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.01279607368633151,1.1946572065353394,-0.27450257539749146,3.366610050201416,0.05495677702128887,5.317203760147095,0.31443408131599426,88.68560028076172,818.023932006303,1181.9760679936983,3,0.2
1118,45,564,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.011830686125904322,1.2837756872177124,-0.38481077551841736,0.7336006164550781,0.17027512937784195,4.655028462409973,0.4625667333602905,54.36902618408203,814.5174922815589,1185.4825077184423,3,0.2
1119,45,565,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.009389373939484358,1.0831739902496338,-0.5342803001403809,3.1114354133605957,0.08403193578124046,3.4373358488082886,0.678644061088562,35.01742172241211,811.1351221973339,1188.8648778026673,3,0.2
1120,45,566,364,145,0,0,0,0,0.0,0.0,0.0,0.0,0.02447607833892107,0.09041789174079895,-0.44198039174079895,1.9440852403640747,0.04736590292304754,2.6778308749198914,0.6137796640396118,23.216358184814453,807.86874728133,1192.1312527186712,3,0.2
1121,45,566,365,145,0,0,0,0,0.0,0.0,0.0,0.0,0.005413449835032225,0.43789188005030155,-0.6374483704566956,1.5768394470214844,0.05779404006898403,1.2948332130908966,0.5186312794685364,40.623504638671875,820.7110291998291,1179.2889708001721,3,0.2
1122,45,567,365,145,2,0,0,0,1.0,0.0,0.0,0.0,0.00901180598884821,1.0905184745788574,-0.3465745747089386,4.216974258422852,0.07025197520852089,1.7053191661834717,0.9857766628265381,117.28124237060547,817.1068264579928,1182.8931735420083,3,0.2
1123,45,568,365,145,2,0,0,0,1.0,0.0,0.0,0.0,-0.0011159386485815048,0.3617709204554558,-0.3194047212600708,3.167128562927246,0.14921589940786362,2.610716938972473,0.37770360708236694,28.458253860473633,813.6332172330297,1186.3667827669715,3,0.2
1124,45,569,365,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0025244876742362976,0.40061042830348015,-0.17706561088562012,2.957052707672119,0.10236562276259065,1.6390176713466644,0.24279220402240753,17.964431762695312,810.2815185964421,1189.718481403559,3,0.2
1125,45,570,365,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.009493167046457529,0.05305245332419872,0.051013365387916565,1.1248104572296143,0.1820939313620329,1.634896844625473,0.3666393756866455,19.367353439331055,807.043854783745,1192.9561452162561,3,0.2
1126,45,571,365,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.02273897547274828,0.023527138866484165,0.18070149421691895,2.556337356567383,0.08137370645999908,0.5952105522155762,0.3603408932685852,24.698637008666992,803.9130632514621,1196.086936748539,3,0.2
1127,45,572,365,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.04582612402737141,0.03636788949370384,-0.03664420172572136,2.5750656127929688,0.04558814316987991,0.6152933537960052,0.35129278898239136,123.7686767578125,800.8826136147937,1199.1173863852075,3,0.2
1128,45,572,366,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.040639689192175865,2.0664621591567993,-0.18998363614082336,2.4385135173797607,0.08624979853630066,5.621629238128662,0.8016824722290039,29.271562576293945,813.946537466024,1186.0534625339772,3,0.2
1129,45,573,366,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.057710353285074234,0.37084233202040195,-0.6460354328155518,2.555424928665161,0.07365715317428112,1.7611095011234283,0.6185232996940613,70.36068725585938,810.5839993811204,1189.4160006188806,3,0.2
1130,45,574,366,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.08570967242121696,0.025517507456243038,-0.4737832546234131,3.3800790309906006,0.04206740856170654,0.29267221689224243,0.9960061311721802,85.02970123291016,807.336187285268,1192.663812714733,3,0.2
1131,45,575,366,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.058979686349630356,0.02982340380549431,-0.5379546880722046,2.374514579772949,0.03723984584212303,0.34019680321216583,0.7264158725738525,77.14614868164062,804.1958767895482,1195.8041232104529,3,0.2
1132,45,576,366,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03915530443191528,1.0457462072372437,-0.3557228744029999,2.2181735038757324,0.04661118425428867,3.2497223615646362,0.4260142743587494,38.864952087402344,801.1564826162106,1198.8435173837904,3,0.2
1133,45,576,367,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0327384565025568,0.6105164140462875,-0.15789301693439484,2.4658303260803223,0.0468630138784647,2.38554584980011,0.3964110016822815,34.10760498046875,814.2119874930839,1185.788012506917,3,0.2
1134,45,577,367,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.012838436290621758,0.03168079908937216,0.11190149188041687,2.965833902359009,0.062418242916464806,0.4621754437685013,0.5539416074752808,49.14053726196289,810.8402418523282,1189.1597581476728,3,0.2
1135,45,578,367,145,0,0,0,0,0.0,0.0,0.0,0.0,0.012224247679114342,1.2872104346752167,0.12698744237422943,1.53183913230896,0.07981869950890541,3.3808752596378326,0.7589232325553894,37.486812591552734,807.5838107108968,1192.416189289104,3,0.2
1136,45,579,367,145,0,0,0,0,0.0,0.0,0.0,0.0,0.01054843794554472,0.4027354530990124,0.28824374079704285,3.902446985244751,0.04794278182089329,1.5461399257183075,1.0933822393417358,34.93456268310547,804.4354169051853,1195.5645830948156,3,0.2
1137,45,579,368,145,0,0,0,0,0.0,0.0,0.0,0.0,0.02577569638378918,0.2683666180819273,0.06048200652003288,2.4804675579071045,0.03964812494814396,1.2579791247844696,1.4462312459945679,45.711116790771484,817.3884283273383,1182.6115716726626,3,0.2
1138,45,580,368,145,0,0,0,0,0.0,0.0,0.0,0.0,0.015792967402376235,0.08316640742123127,0.15910720825195312,2.6673033237457275,0.08576034568250179,1.3387839198112488,1.2977089881896973,35.54220199584961,813.9047671558666,1186.0952328441344,3,0.2
1139,45,580,369,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.012003431096673012,0.026809174567461014,0.10732090473175049,1.6973546743392944,0.09266965836286545,0.5052553117275238,1.0219027996063232,19.958026885986328,826.5436759181725,1173.4563240818286,3,0.2
1140,45,580,370,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.028717474080622196,0.032808249816298485,-0.03381051868200302,2.751600742340088,0.1213388703763485,0.470216304063797,1.4369059801101685,45.130653381347656,838.7190569269117,1161.2809430730895,3,0.2
1141,45,581,370,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.04683563858270645,0.031290605664253235,-0.43925005197525024,1.740907073020935,0.1361494492739439,0.6269804388284683,1.6653579473495483,53.79143524169922,834.3966676127294,1165.6033323872718,3,0.2
1142,45,582,370,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.038389021530747414,0.7311934866011143,-0.560387372970581,3.7162787914276123,0.023435695096850395,2.5496604293584824,1.122998595237732,23.813793182373047,830.256965477437,1169.7430345225644,3,0.2
1143,45,583,370,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05280408635735512,0.7608875632286072,-0.7463930249214172,2.7610883712768555,0.08263534493744373,1.559902012348175,0.766093909740448,21.278593063354492,826.2860251923315,1173.71397480767,3,0.2
1144,45,583,371,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.06227818876504898,1.1058970093727112,-0.874250054359436,2.8313021659851074,0.09032776881940663,3.236033320426941,0.5122349262237549,88.11122131347656,838.4713840026341,1161.5286159973673,3,0.2
1145,45,583,372,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03267735615372658,0.032927801832556725,-0.7015305161476135,1.022883415222168,0.13708942010998726,0.627022922039032,0.20060856640338898,32.26224136352539,850.1596438337857,1149.8403561662155,3,0.2
1146,45,584,372,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.04030631447676569,1.3383417129516602,-0.6592400670051575,1.9345629215240479,0.09346356056630611,4.155794024467468,0.40378478169441223,47.795406341552734,845.3207539857075,1154.6792460142938,3,0.2
1147,45,585,372,145,0,0,0,0,0.0,0.0,0.0,0.0,0.012197206728160381,0.7182615101337433,-0.3915865421295166,3.293759346008301,0.07994455471634865,3.4770604372024536,0.5232230424880981,46.72099304199219,840.7062558568747,1159.2937441431266,3,0.2
1148,45,585,373,145,0,0,0,0,0.0,0.0,0.0,0.0,0.013324318453669548,0.03863915614783764,-0.24845606088638306,2.2954258918762207,0.0777371246367693,1.1577366292476654,0.6172738075256348,63.31850814819336,852.2976180425748,1147.7023819574265,3,0.2
1149,45,586,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.006668229587376118,0.10724553093314171,-0.3270626664161682,1.9397907257080078,0.08644572179764509,2.5731624364852905,0.46885451674461365,21.691713333129883,847.3567625488635,1152.6432374511378,3,0.2
1150,45,587,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.015158174559473991,1.1290257275104523,-0.37079840898513794,2.4626917839050293,0.0937306098639965,1.5478250682353973,0.26271623373031616,43.84047317504883,842.6489223005642,1157.351077699437,3,0.2
1151,45,588,373,145,0,0,0,0,0.0,0.0,0.0,0.0,0.013851241674274206,1.6126962006092072,-0.4067455530166626,1.0457727909088135,0.1163102057762444,5.256938010454178,0.4950888752937317,11.436493873596191,838.1545755595798,1161.8454244404213,3,0.2
1152,45,589,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0007978715002536774,0.07399268262088299,-0.3325539529323578,1.0866203308105469,0.12319502234458923,2.353010892868042,0.6419196128845215,21.993494033813477,833.8564248452803,1166.1435751547208,3,0.2
1153,45,590,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.012641214299947023,0.5858054757118225,-0.32641416788101196,3.5247273445129395,0.05647092219442129,3.36852490901947,0.3021099269390106,40.087379455566406,829.7390881845489,1170.2609118154521,3,0.2
1154,45,591,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03099886793643236,0.052160633727908134,-0.4948665499687195,0.885409414768219,0.10533180274069309,1.4117787182331085,0.31427109241485596,24.24692726135254,825.7888393483515,1174.2111606516496,3,0.2
1155,45,592,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.00014784932136535645,1.0630729794502258,-0.38484519720077515,2.6072936058044434,0.12632614467293024,2.258220076560974,0.5676220059394836,36.69918441772461,821.9933885996601,1178.0066114003412,3,0.2
1156,45,593,373,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03430067468434572,0.0364015894010663,-0.3015406131744385,1.933586835861206,0.09938641171902418,1.4701542556285858,0.20796824991703033,39.97651290893555,818.3416970049956,1181.6583029950057,3,0.2
1157,45,594,373,145,0,0,0,0,0.0,0.0,0.0,0.0,0.0006528664380311966,2.132729411125183,-0.4680851101875305,4.030272960662842,0.09192405268549919,6.330300569534302,0.3478666841983795,30.29636573791504,814.8238186204867,1185.1761813795147,3,0.2
1158,45,595,373,145,0,0,0,0,0.0,0.0,0.0,0.0,0.018232854083180428,0.9040390849113464,-0.32845452427864075,2.301908254623413,0.04245609603822231,4.574513673782349,0.32915154099464417,90.73160552978516,811.4307658927459,1188.5692341072556,3,0.2
1159,45,595,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.02331449743360281,0.04166470468044281,-0.16733525693416595,3.972533702850342,0.07565642753615975,0.9267434775829315,0.25514280796051025,30.37416648864746,824.1543944532824,1175.845605546719,3,0.2
1160,45,596,374,145,0,0,0,0,0.0,0.0,0.0,0.0,0.004681908991187811,0.758909672498703,-0.2641752064228058,1.9015206098556519,0.08475943375378847,2.9067013263702393,0.4958607852458954,16.775299072265625,820.4214422783706,1179.578557721631,3,0.2
1161,45,597,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.014852694235742092,0.06237177364528179,-0.2683684825897217,2.2028114795684814,0.07250472716987133,1.3724327087402344,0.9001106023788452,29.02741050720215,816.8278887372775,1183.172111262724,3,0.2
1162,45,598,374,145,0,0,0,0,0.0,0.0,0.0,0.0,0.0010473239235579967,1.5058903694152832,-0.5279129147529602,2.2133378982543945,0.04576382506638765,3.964216113090515,0.5718134641647339,86.1327133178711,813.3642112392128,1186.6357887607887,3,0.2
1163,45,599,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.01496046269312501,0.06632640957832336,-0.32600194215774536,2.8600382804870605,0.09657815657556057,2.404159426689148,1.4366765022277832,24.280988693237305,810.0217943523413,1189.9782056476602,3,0.2
1164,45,600,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.01771360542625189,1.7109271883964539,-0.3167828917503357,2.6535675525665283,0.02159905433654785,5.717151761054993,0.6932562589645386,30.867290496826172,806.7928218684542,1193.2071781315474,3,0.2
1165,45,601,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.014136518351733685,1.3997640013694763,-0.3797193765640259,1.5725908279418945,0.054452890530228615,4.349364757537842,0.5634452104568481,16.270950317382812,803.6701839590808,1196.3298160409208,3,0.2
1166,45,602,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.015015671029686928,0.6142233312129974,-0.25169211626052856,2.3521294593811035,0.07466433383524418,4.516830325126648,0.6318396329879761,22.012493133544922,800.647397040217,1199.3526029597847,3,0.2
1167,45,603,374,145,0,0,0,0,0.0,0.0,0.0,0.0,0.019533662125468254,0.5348801463842392,-0.26119139790534973,4.830289840698242,0.07560964301228523,1.4679376482963562,0.3817247748374939,64.28863525390625,797.7185343753162,1202.2814656246856,3,0.2
1168,45,604,374,145,0,0,0,0,0.0,0.0,0.0,0.0,0.025848931632936,0.8077384829521179,-0.21752946078777313,1.9957436323165894,0.06997321173548698,3.9151123762130737,0.9264342188835144,33.52046585083008,794.8781657823267,1205.1218342176749,3,0.2
1169,45,605,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0005909129977226257,0.06919809803366661,-0.22601014375686646,2.4533298015594482,0.1547187864780426,2.0402165055274963,0.3031380772590637,48.8165397644043,792.121305085092,1207.8786949149096,3,0.2
1170,45,606,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.018139864318072796,0.05695320852100849,-0.3699488043785095,2.739283323287964,0.14359558001160622,1.3403317332267761,0.9587728381156921,34.42970657348633,789.4433641742033,1210.5566358257984,3,0.2
1171,45,607,374,145,0,0,0,0,0.0,0.0,0.0,0.0,0.010260327719151974,0.7372242212295532,-0.35125255584716797,4.08400821685791,0.15415095165371895,2.17026424407959,0.35399800539016724,58.30656814575195,786.840112726953,1213.1598872730488,3,0.2
1172,45,608,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03205855097621679,0.06995438784360886,-0.4623727798461914,2.0176455974578857,0.12707863375544548,2.2642672657966614,0.5993801951408386,19.12860679626465,784.3076427879962,1215.6923572120054,3,0.2
1173,45,609,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05345730297267437,0.6256722025573254,-0.5363777279853821,2.52610182762146,0.03839223925024271,3.4287739992141724,0.719131588935852,19.694143295288086,781.8423375378474,1218.1576624621543,3,0.2
1174,45,610,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05952958017587662,0.0420901607722044,-0.5172014832496643,3.437675714492798,0.036342978244647384,0.9713718593120575,0.8461883664131165,60.578651428222656,779.4408436803125,1220.5591563196892,3,0.2
1175,45,611,374,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.054134272038936615,0.06341089308261871,-0.6111596822738647,2.968735694885254,0.030213354155421257,1.276894450187683,0.5203137397766113,13.246142387390137,777.1000469663772,1222.8999530336246,3,0.2
1176,45,611,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03723856387659907,0.13962049037218094,-0.2424558401107788,2.708408832550049,0.0839456943795085,2.6378852128982544,0.27891990542411804,54.27238464355469,790.8170504440984,1209.1829495559034,3,0.2
1177,45,612,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.029936025850474834,1.3706112504005432,-0.3499293923377991,2.9444799423217773,0.0597305940464139,7.553938865661621,0.9961429834365845,43.286529541015625,788.1757262163347,1211.8242737836672,3,0.2
1178,45,613,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.025615221820771694,0.35539246536791325,-0.3571518659591675,2.6864254474639893,0.024926279671490192,1.926628440618515,1.0243037939071655,117.33078002929688,785.6071638908483,1214.3928361091537,3,0.2
1179,45,614,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.050135941710323095,0.4752012174576521,-0.16349786520004272,3.056617498397827,0.03473700396716595,1.6560589969158173,0.47086411714553833,56.317588806152344,783.1075999279833,1216.8924000720187,3,0.2
1180,46,614,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.049097746377810836,0.8096677362918854,-0.19804570078849792,1.3437328338623047,0.05554518662393093,1.2205087542533875,1.0668116807937622,48.27431106567383,812.6735481542105,1187.3264518457916,3,0.2
1181,46,615,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.022271443624049425,0.6523891985416412,-0.21474915742874146,4.566644668579102,0.06565542239695787,4.328518986701965,0.4924878776073456,49.31399917602539,809.3548578964652,1190.645142103537,3,0.2
1182,46,616,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.023312857374548912,0.6251306030899286,-0.06712320446968079,2.394652843475342,0.07166621461510658,1.475457787513733,0.3819640278816223,25.383686065673828,806.1481087327192,1193.851891267283,3,0.2
1183,46,617,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0016843583434820175,0.43607018142938614,-0.046622633934020996,4.386444091796875,0.060103089082986116,1.1387499570846558,0.48798754811286926,29.485401153564453,803.046324570616,1196.9536754293863,3,0.2
1184,46,618,375,145,0,0,0,0,0.0,0.0,0.0,0.0,0.000886925496160984,0.2806983720511198,-0.02573375031352043,3.26710844039917,0.11118459701538086,2.1511654257774353,1.1406636238098145,47.23389434814453,800.0431406076276,1199.9568593923746,3,0.2
1185,46,619,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.02377108298242092,0.21219759061932564,-0.24873757362365723,2.341798782348633,0.04973187483847141,1.531788557767868,0.417068749666214,46.37150573730469,797.1327359120183,1202.8672640879838,3,0.2
1186,46,620,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.03701070696115494,0.0322938933968544,-0.5989280939102173,1.835052251815796,0.07556889206171036,0.7666162252426147,0.2789732813835144,18.324989318847656,794.3097748102947,1205.6902251897075,3,0.2
1187,46,621,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.029518081806600094,0.4758900888264179,-0.6664203405380249,3.088381052017212,0.1283050887286663,1.5609264373779297,0.8324860334396362,63.25873947143555,791.5693557709552,1208.430644229047,3,0.2
1188,46,622,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05836024694144726,0.345842563547194,-0.29904112219810486,2.619150161743164,0.07162082940340042,1.761165738105774,0.925983726978302,47.302494049072266,788.9069666902278,1211.0930333097745,3,0.2
1189,46,623,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.07778843864798546,0.4494139328598976,-0.09091618657112122,1.92991042137146,0.11029107496142387,0.6966981589794159,0.3792659640312195,29.086618423461914,786.3184456628313,1213.681554337171,3,0.2
1190,46,624,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05607341043651104,0.19296959694474936,-0.07299381494522095,2.15016508102417,0.1054554171860218,1.476430356502533,0.34825223684310913,81.78889465332031,783.7999464669167,1216.2000535330858,3,0.2
1191,46,625,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0711546316742897,0.5412788391113281,-0.01356574147939682,2.6891212463378906,0.08789057657122612,2.2760345339775085,0.9876640439033508,72.0197525024414,781.3479081131057,1218.6520918868969,3,0.2
1192,46,626,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05654818192124367,0.49813370406627655,-0.07231268286705017,2.0008063316345215,0.06977410055696964,2.7270517349243164,1.507337212562561,149.44549560546875,778.9590279076504,1221.0409720923524,3,0.2
1193,46,627,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.06038580276072025,0.5075835026800632,-0.12090133130550385,3.382467031478882,0.07521076872944832,1.5900930762290955,1.91182541847229,55.48654556274414,776.6302375629831,1223.3697624370197,3,0.2
1194,47,627,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.047385649755597115,0.09667663834989071,-0.5203732848167419,4.920240879058838,0.08634220436215401,1.5230010747909546,1.2914729118347168,82.64473724365234,806.3586819583647,1193.6413180416382,3,0.2
1195,47,628,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05161217041313648,0.07050228863954544,-0.69865882396698,4.509428977966309,0.0445595970377326,1.3160295486450195,0.510604739189148,142.0481719970703,803.2501003490796,1196.7498996509232,3,0.2
1196,47,629,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.05185310356318951,0.7506487667560577,-0.9227464199066162,2.727635383605957,0.12703375704586506,2.6050683856010437,0.38982048630714417,33.30647277832031,800.2405258934199,1199.759474106583,3,0.2
1197,47,630,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.051171500235795975,0.05415952205657959,-0.3949083387851715,1.568418264389038,0.14960408583283424,0.7147100865840912,0.8043188452720642,61.63141632080078,797.3241032938294,1202.6758967061735,3,0.2
1198,47,631,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.027137341909110546,0.8184854686260223,-0.5891373157501221,2.9433140754699707,0.024869751185178757,1.9106151759624481,1.047830581665039,78.734375,794.4954661742916,1205.5045338257112,3,0.2
1199,47,632,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.04350490297656506,0.024737936444580555,-0.22049269080162048,2.0859339237213135,0.1263936460018158,0.6449577808380127,1.1261777877807617,77.4454116821289,791.7496855002495,1208.2503144997531,3,0.2
1200,47,633,375,145,0,0,0,0,0.0,0.0,0.0,0.0,-0.0031205923296511173,1.8644460439682007,-0.18264195322990417,1.1905183792114258,0.1278507187962532,4.169576793909073,0.7156918048858643,21.006607055664062,789.0822244676074,1210.9177755323951,3,0.2
1201,47,634,375,145,0,0,0,0,0.0,0.0,0.0,0.0,0.014834311325103045,2.479000210762024,-0.08610985428094864,2.3643031120300293,0.06055871490389109,6.563183307647705,0.9513062834739685,59.98274612426758,786.4888989330651,1213.5111010669373,3,0.2
